category_1,category_2,category_3,title,product_rating,selling_price(KSH.),mrp(KSH.),seller_name,seller_rating,price_ratio,price_difference,ID
Men's wear,Men's Grooming,Beard Care and Grooming ,USTRAA Dry Skin (Mint Cool)  - 200 g Face Wash  (200 g),4.1,236.36,303.24,HAPPILYUNMARRIED,4.3,0.7794486215538847,-66.88,3249
Men's wear,Men's Grooming,Beard Care and Grooming ,"USTRAA Beard Growth Oil - 35ml - More Beard Growth, With Redensyl, 8 Natural Oils including Jojoba Oil, Vitamin E, Nourishment & Strengthening, No Harmful Chemicals Hair Oil  (35 ml)",3.9,242.44,303.24,HAPPILYUNMARRIED,4.3,0.7994987468671679,-60.80000000000001,3250
Men's wear,Men's Grooming,Beard Care and Grooming ,THE MAN COMPANY Black perfume Eau de Toilette  -  50 ml  (For Men),3.9,303.24,987.24,HELIOSLIFESTYLE,4.6,0.3071593533487298,-684.0,3251
Men's wear,Men's Grooming,Beard Care and Grooming ,"USTRAA Hair Growth Vitalizer - 100ml - Boost hair growth, Prevents hair fall, Delays Hair Greying, With Redensyl and Saw Palmetto Extract, Non-oily serum for complete hair care and nourishment  (100 ml)",4.0,414.2,531.24,HAPPILYUNMARRIED,4.3,0.7796852646638054,-117.04000000000002,3252
Men's wear,Men's Grooming,Beard Care and Grooming ,THE MAN COMPANY Derma Roller for Men | For Scalp & Beard | Activates Hair Follicles | 540 (0.5 mm) Chromium micro-needles with Titanium Finish | Safe & Effective | Easy To Use Facial Atomizer,4.3,333.64,607.24,HELIOSLIFESTYLE,4.6,0.5494367959949937,-273.6,3253
Men's wear,Men's Grooming,Beard Care and Grooming ,"BEARDO Beard and Hair Growth Oil, 50 ml| Beard growth oil for men | Hair growth oil for men | For faster beard growth | For thicker and fuller looking beard | Best Beard Oil for Patchy Beard | Clinically Tested | Non-Sticky Hair Oil  (50 ml)",4.0,467.4,570.0,DIIATBonline,4.7,0.82,-102.60000000000002,3254
Men's wear,Men's Grooming,Beard Care and Grooming ,USTRAA De-Tan Cream - Dermatologically Tested - For Tan Removal  (50 g),4.0,161.12,190.0,HAPPILYUNMARRIED,4.3,0.848,-28.879999999999995,3255
Men's wear,Men's Grooming,Beard Care and Grooming ,USTRAA Hair Cream for men - Daily Use Hair Cream  (100 g),4.1,150.48,171.0,HAPPILYUNMARRIED,4.3,0.8799999999999999,-20.52000000000001,3256
Men's wear,Men's Grooming,Beard Care and Grooming ,USTRAA Power  Energize and De-Tan Dermatologically Tested No Harmful Chemicals Face Wash  (200 g),4.2,256.12,342.0,HAPPILYUNMARRIED,4.3,0.7488888888888889,-85.88,3257
Men's wear,Men's Grooming,Beard Care and Grooming ,"USTRAA Hair Growth Vitalizer - Boost hair growth, Prevents hair fall  (100 ml)",4.1,414.2,530.48,HAPPILYUNMARRIED,4.3,0.7808022922636103,-116.28000000000003,3258
Men's wear,Men's Grooming,Beard Care and Grooming ,Spruce Shave Club Perfume Set For Men (Pack of 4) | Long Lasting Perfume For Men-Best Gift For Men Eau de Parfum  -  32 ml  (For Men),4.8,285.76,1063.24,SpruceShaveClub,4.9,0.26876340243030733,-777.48,3259
Men's wear,Men's Grooming,Beard Care and Grooming ,"THE MAN COMPANY Beard Oil for Growing Beard Faster with Almond & Thyme, 100% Natural, Best Beard Growth Oil for Men, Nourishes & Strengthens Uneven Patchy Beard - 30ML Hair Oil  (30 ml)",3.7,188.48,266.0,HELIOSLIFESTYLE,4.6,0.7085714285714285,-77.52000000000001,3260
Men's wear,Men's Grooming,Beard Care and Grooming ,"THE MAN COMPANY Privilege Legend & Privilege Active Deodorant Spray  -  For Men  (300 ml, Pack of 2)",3.9,265.24,378.48,HELIOSLIFESTYLE,4.6,0.7008032128514056,-113.24000000000001,3261
Men's wear,Men's Grooming,Beard Care and Grooming ,"USTRAA Hair Growth Kit (Anti Hairfall Shampoo 250ml, Hair Growth Vitalizer & Cream)  (3 Items in the set)",4.1,893.0,1175.72,HAPPILYUNMARRIED,4.3,0.7595345830639948,-282.72,3262
Men's wear,Men's Grooming,Beard Care and Grooming ,BEARDO Whisky Smoke EDP 100 ml Eau de Parfum  -  100 ml  (For Men),4.3,683.24,912.0,RHV,4.2,0.7491666666666666,-228.76,3263
Men's wear,Men's Grooming,Beard Care and Grooming ,THE MAN COMPANY Non-Gas Body Perfume For Men - Blanc (120 Ml) | No Gas Deodorant | Long Lasting Fragrance | Body Spray For Men Deodorant Spray  -  For Men  (120 ml),4.2,201.4,265.24,HELIOSLIFESTYLE,4.6,0.7593123209169055,-63.84,3264
Men's wear,Men's Grooming,Beard Care and Grooming ,"THE MAN COMPANY Black EDT Perfume For Men (Pack of 2, 50ml each) Long Lasting Perfume Body Spray Eau de Toilette  -  100 ml  (For Men)",4.1,552.52,1974.48,HELIOSLIFESTYLE,4.6,0.2798306389530408,-1421.96,3265
Men's wear,Men's Grooming,Beard Care and Grooming ,USTRAA Anti Hair Fall Shampoo with Apple Cider Vinegar  (250 ml),4.1,206.72,265.24,HAPPILYUNMARRIED,4.3,0.7793696275071633,-58.52000000000001,3266
Men's wear,Men's Grooming,Beard Care and Grooming ,USTRAA Face Scrub De Tan with walnut granules (100g) Scrub  (100 g),4.1,212.8,266.0,HAPPILYUNMARRIED,4.3,0.8,-53.19999999999999,3267
Men's wear,Men's Grooming,Beard Care and Grooming ,THE MAN COMPANY Non-Gas Body Perfume For Men - Rouge (120 Ml) | No Gas Deodorant | Body Spray For Men | Long Lasting Fragrance Deodorant Spray  -  For Men  (120 ml),4.1,206.72,265.24,HELIOSLIFESTYLE,4.6,0.7793696275071633,-58.52000000000001,3268
Men's wear,Men's Grooming,Beard Care and Grooming ,USTRAA Ayurvedic  - Haldi & Neem Face Wash  (200 g),4.3,236.36,303.24,HAPPILYUNMARRIED,4.3,0.7794486215538847,-66.88,3269
Men's wear,Men's Grooming,Beard Care and Grooming ,"THE MAN COMPANY Daily Moisturising cream, Shea Butter & Vitamin E  (50 g)",4.2,187.72,265.24,HELIOSLIFESTYLE,4.6,0.7077363896848137,-77.52000000000001,3270
Men's wear,Men's Grooming,Beard Care and Grooming ,"BEARDO De-Tan Body Wash for Men, 200ml | De-tan for men | Caffeine Body Wash | With Coffee & Aloe Extracts | For Body & Face | Refreshing Fragrance  (200 ml)",4.3,152.0,190.0,DIIATBonline,4.7,0.8,-38.0,3271
Men's wear,Men's Grooming,Beard Care and Grooming ,BEARDO XXTRA STRONG HOLD HAIR WAX Hair Wax  (50 g),4.1,148.2,0.0,DIIATBonline,4.7,inf,148.2,3272
Men's wear,Men's Grooming,Beard Care and Grooming ,"USTRAA Anti-Acne Spot Gel, Reduces 99.9% Pimple causing germ (set of 2)  (30 ml)",4.0,256.88,302.48,HAPPILYUNMARRIED,4.3,0.8492462311557788,-45.60000000000002,3273
Men's wear,Men's Grooming,Beard Care and Grooming ,THE MAN COMPANY Efferus EDT Eau de Toilette  -  30 ml  (For Men),4.2,149.72,455.24,HELIOSLIFESTYLE,4.6,0.328881469115192,-305.52,3274
Men's wear,Men's Grooming,Beard Care and Grooming ,USTRAA Anti Acne Kit (Anti Acne Spot Gel 15ml & Face Wash Oily Skin 200g)  (2 Items in the set),4.1,378.48,454.48,HAPPILYUNMARRIED,4.3,0.8327759197324415,-76.0,3275
Men's wear,Men's Grooming,Beard Care and Grooming ,"BEARDO Hair Serum, 50ml | Daily use hair serum for men with Argan Oil | Provides instant shine | Controls Frizz | Makes hair silky smooth| For All Hair Types | Paraben Free | Sulphate Free  (50 ml)",4.2,190.0,224.2,DIIATBonline,4.7,0.8474576271186441,-34.19999999999999,3276
Men's wear,Men's Grooming,Beard Care and Grooming ,USTRAA Oily Skin (Checks Acne & Oil Control) 200g Face Wash  (200 g),4.2,236.36,303.24,HAPPILYUNMARRIED,4.3,0.7794486215538847,-66.88,3277
Men's wear,Men's Grooming,Beard Care and Grooming ,"USTRAA Strong Hold Hair Wax - Wet Look - 100g -�Non-greasy wax, Easy-to-Wash, Strong & shiny wet Italian look without harmful chemicals or fixatives Hair Wax  (100 g)",4.0,227.24,303.24,HAPPILYUNMARRIED,4.3,0.7493734335839599,-76.0,3278
Men's wear,Men's Grooming,Beard Care and Grooming ,BEARDO De-Tan Face Wash  (100 ml),4.1,201.4,209.0,RHV,4.2,0.9636363636363636,-7.599999999999994,3279
Men's wear,Men's Grooming,Beard Care and Grooming ,THE MAN COMPANY Set Of 2 Mini Joy & Citron Perfume  -  16 ml  (For Men),4.3,113.24,226.48,HELIOSLIFESTYLE,4.6,0.5,-113.24,3280
Men's wear,Men's Grooming,Beard Care and Grooming ,"Man Arden Anti-Acne Neem Foaming  - Helps Fight Acne, Cleanses Dirt And Dullness - Infused With Olive Leaf Extract And Aloe Vera, Face Wash  (120 ml)",4.7,189.24,265.24,Emmbros Overseas,4.0,0.7134670487106017,-76.0,3281
Men's wear,Men's Grooming,Shaving and Aftershave ,Gillette Venus Smooth Hair Removal Razor for Women with Aloe Vera,4.3,170.24,227.24,SURICYBCOMBazaar,4.4,0.7491638795986623,-57.0,3282
Men's wear,Men's Grooming,Shaving and Aftershave ,FURR By Pee Safe Disposable Body Shaving Razor | Ultra-thin Blade For The Smoothest Shave  (Pack of 5),4.2,140.6,151.24,RHPL,4.8,0.9296482412060301,-10.640000000000015,3283
Men's wear,Men's Grooming,Shaving and Aftershave ,Gillette Venus Smooth Hair Removal Razor + Beauty Pouch for Women,4.3,145.92000000000002,266.0,SURICYBCOMBazaar,4.4,0.5485714285714286,-120.07999999999998,3284
Men's wear,Men's Grooming,Shaving and Aftershave ,Gillette Venus Simply Venus Hair Removal Razor for Women  (Pack of 5),4.4,191.52,212.8,Ezig,4.3,0.9,-21.28,3285
Men's wear,Men's Grooming,Shaving and Aftershave ,"SIRONA Reusable Blink & Glow Face Razor for Women | Upper Lip, Eyebrows  (Pack of 3)",4.3,145.92000000000002,209.0,SIRONA HYGIENE,4.8,0.6981818181818182,-63.079999999999984,3286
Men's wear,Men's Grooming,Shaving and Aftershave ,GILLETTE Sensitive Skin Shave Foam  (418 g),4.5,145.16,171.0,SURICYBCOMBazaar,4.4,0.8488888888888889,-25.840000000000003,3287
Men's wear,Men's Grooming,Shaving and Aftershave ,Carmesi Natural Facial Hair Removal Combo | Pack of 1 Facial Razor & 1 Eyebrow Razor  (Pack of 2),4.2,131.48,151.24,Alter Ego Enterprises,4.6,0.8693467336683416,-19.76000000000002,3288
Men's wear,Men's Grooming,Shaving and Aftershave ,GILLETTE Fusion Men's Grooming Razor 5 Blades+ Precision Trimmer for Beard Styling (1 pc),4.4,257.64,303.24,Ezig,4.3,0.8496240601503758,-45.60000000000002,3289
Men's wear,Men's Grooming,Shaving and Aftershave ,Carmesi Facial Razor for Women - For Instant & Painless Hair Removal - Pack of 3  (Pack of 3),4.3,147.44,227.24,Alter Ego Enterprises,4.6,0.6488294314381271,-79.80000000000001,3290
Men's wear,Men's Grooming,Shaving and Aftershave ,Gillette Venus Comfortglide Hair Removal Razor for Women with Avocado Oils &Freesia Scent,4.3,184.68,247.0,Ezig,4.3,0.7476923076923078,-62.31999999999999,3291
Men's wear,Men's Grooming,Shaving and Aftershave ,Bombae Hair Removal Disposable Razor with Aloe Strip for Women  (Pack of 3),3.9,107.16,171.0,BombayShavingCompany,4.7,0.6266666666666666,-63.84,3292
Men's wear,Men's Grooming,Shaving and Aftershave ,GILLETTE 33% Extra Classic Regular Pre Shave Foam  (418 g),4.5,145.16,171.0,SuperComNet,4.6,0.8488888888888889,-25.840000000000003,3293
Men's wear,Men's Grooming,Shaving and Aftershave ,Gillette Venus Snap Hair Remover|Women Body Razor|Compact case|Soap gel bar with avocado,4.4,227.24,303.24,SURICYBCOMBazaar,4.4,0.7493734335839599,-76.0,3294
Men's wear,Men's Grooming,Shaving and Aftershave ,BOMBAY SHAVING COMPANY Turmeric & Sandalwood After Shave Lotion  (100 ml),4.3,153.52,224.2,BombayShavingCompany,4.7,0.6847457627118645,-70.67999999999998,3295
Men's wear,Men's Grooming,Shaving and Aftershave ,Bombae Face Razor For Women | For Easy & Safe Facial Hair Removal and Eyebrow Shaper  (Pack of 6),4.3,227.24,576.08,BombayShavingCompany,4.7,0.3944591029023747,-348.84000000000003,3296
Men's wear,Men's Grooming,Shaving and Aftershave ,"FURR By Pee Safe Moisturizing Shaving Foam for Women - 65 gm | For Sensitive Skin | With Anti Bacterial Properties | Enriched with Aloe vera, Vitamin E and Tea Tree Oil  (65 g)",4.1,71.44,98.04,RHPL,4.8,0.7286821705426356,-26.60000000000001,3297
Men's wear,Men's Grooming,Shaving and Aftershave ,Bombae Face Razor For Women | For Easy & Safe Facial Hair Removal and Eyebrow Shaper  (Pack of 3),4.2,143.64000000000001,288.04,BombayShavingCompany,4.7,0.4986807387862797,-144.4,3298
Men's wear,Men's Grooming,Shaving and Aftershave ,GILLETTE Regular Pre Shave Cream  (70 g),4.4,57.0,0.0,SURICYBCOMBazaar,4.4,inf,57.0,3299
Men's wear,Men's Grooming,Shaving and Aftershave ,Pee Safe Bikini Line Trimming Razor for Women (Pack of 1),4.2,69.92,113.24,RHPL,4.8,0.6174496644295302,-43.31999999999999,3300
Men's wear,Men's Grooming,Shaving and Aftershave ,BEARD GROWTH OIL FOR MEN FAST GROWTH | BEARD PATCHES SOLUTION | BEARD OIL Shave Oil  (30 ml),4.8,170.24,607.24,HAIROLEHERBALSEXPORTS,3.8,0.28035043804755944,-437.0,3301
